,항명,호출부호,선명,입항횟수,입항횟수.1,구분,외내,입출,총톤수,입항일시,출항일시,CIQ수속일자,수리일시,항해구분,MRN 번호,계선장소,계선장소.1,계선장소.2,차항지,전출항지,선박용도,"외항:한국인선원수
내항:해기사선원수","외항:외국인선원수
내항:보통선원수",승객,예선,도선,부선호출부호1,부선호출부호2
8129,부산,5LEG6,XI YUAN,2023,1,최종,외항,입항,"40,060",2023-04-07 13:52,2023-05-08 01:00,2023-04-07 14:52,2023-04-07 17:19,기타,23GSSBM071I,WAN,05,남외항 N-5박지,SINGAPORE,SINGAPORE,일반화물선,,22.0,,Y,Y,,
8130,부산,5LEG6,XI YUAN,2023,1,최종,외항,출항,"40,060",2023-04-07 13:52,2023-05-08 01:00,2023-05-08 00:00,2023-05-08 09:15,기타,23GSSBM071E,MB5,01,5부두 51선석(양곡부두),울산,SINGAPORE,일반화물선,,22.0,,Y,Y,,
8131,부산,JVLP7,TAI YU,2023,4,최종,외항,출항,"1,912",2023-04-07 18:00,2023-04-08 19:04,2023-04-08 19:00,2023-04-10 16:18,기타,23KMAGH045E,MK3,01,감천 3부두 1선석,KAOHSIUNG,OCEAN DISTRICT,일반화물선,,11.0,,Y,Y,,
8132,부산,JVLP7,TAI YU,2023,4,최종,외항,입항,"1,912",2023-04-07 18:00,2023-04-08 19:04,2023-04-07 17:00,2023-04-10 16:17,기타,23KMAGH045I,MK3,01,감천 3부두 1선석,KAOHSIUNG,OCEAN DISTRICT,일반화물선,,11.0,,Y,Y,,
8133,부산,V3WE4,YUN DA,2023,2,최종,외항,출항,"3,317",2023-04-07 20:20,2023-04-07 22:50,2023-04-07 21:00,2023-04-10 14:15,기타,23BLUAD011E,WAN,03,남외항 N-3박지,YANTAI APT,VLADIVOSTOK,일반화물선,,14.0,,N,N,,
8134,부산,V3WE4,YUN DA,2023,2,최종,외항,입항,"3,317",2023-04-07 20:20,2023-04-07 22:50,2023-04-07 21:00,2023-04-10 14:15,기타,23BLUAE012I,WAN,03,남외항 N-3박지,YANTAI APT,VLADIVOSTOK,일반화물선,,14.0,,N,N,,
8135,부산,HO3888,STAR GATE,2023,3,최종,외항,입항,"2,664",2023-04-07 21:00,2023-04-10 17:00,2023-04-07 21:00,2023-04-11 09:26,기타,23CTYSSG05I,MK5,03,감천 5부두 3선석,SAKAISENBOKU,마산,일반화물선,3.0,9.0,,Y,Y,,
8136,부산,HO3888,STAR GATE,2023,3,최종,외항,출항,"2,664",2023-04-07 21:00,2023-04-10 17:00,2023-04-10 17:00,2023-04-11 09:26,기타,23CTYSSG06E,MK5,03,감천 5부두 3선석,SAKAISENBOKU,마산,일반화물선,3.0,9.0,,Y,Y,,
8137,부산,V3ZQ,HIROI,2023,1,최종,외항,입항,"1,486",2023-04-08 02:18,2023-04-08 11:48,2023-04-08 10:00,2023-04-10 12:32,기타,23SHSBM051I,WAN,03,남외항 N-3박지,당진,KOBE,일반화물선,,8.0,,N,N,,
8138,부산,V3ZQ,HIROI,2023,1,최종,외항,출항,"1,486",2023-04-08 02:18,2023-04-08 11:48,2023-04-08 11:25,2023-04-10 12:32,기타,23SHSBM052E,WAN,03,남외항 N-3박지,당진,KOBE,일반화물선,,8.0,,N,N,,
8139,부산,3FYJ4,SKY BEAUTY,2023,3,최종,외항,출항,"4,346",2023-04-08 02:40,2023-04-08 16:55,2023-04-08 16:55,2023-04-10 14:08,기타,23SMTA0406E,MB7,01,7부두 71선석,KAKOGAWA,SHANGHAI,일반화물선,,15.0,,Y,Y,,
8140,부산,3FYJ4,SKY BEAUTY,2023,3,최종,외항,입항,"4,346",2023-04-08 02:40,2023-04-08 16:55,2023-04-08 02:40,2023-04-10 14:05,기타,23SMTA0405I,MB7,01,7부두 71선석,OITA,SHANGHAI,일반화물선,,15.0,,Y,Y,,
8141,부산,160068,제27금진,2023,6,최종,내항,입항,"1,855",2023-04-08 04:10,2023-04-08 05:50,,2023-04-10 17:13,기타,,WAO,02,O박지 O2 묘지,삼척,여수,일반화물선,6.0,3.0,,N,N,,
8142,부산,160068,제27금진,2023,6,최종,내항,출항,"1,855",2023-04-08 04:10,2023-04-08 05:50,,2023-04-10 17:14,기타,,WAO,02,O박지 O2 묘지,삼척,여수,일반화물선,6.0,3.0,,N,N,,
8143,인천,3FAT5,광양프론티어,2023,12,최종,내항,입항,"9,751",2023-04-08 05:15,2023-04-08 16:40,2023-04-08 05:15,2023-04-10 09:46,기타,,MB6,00,내항 6부두 60선석,광양,광양,일반화물선,7.0,9.0,,Y,Y,,
8144,인천,3FAT5,광양프론티어,2023,12,최종,내항,출항,"9,751",2023-04-08 05:15,2023-04-08 16:40,2023-04-08 15:00,2023-04-10 09:53,기타,,MB6,00,내항 6부두 60선석,광양,광양,일반화물선,7.0,9.0,,Y,Y,,
8145,부산,V3ZQ6,XIANG HAN 8,2023,2,최종,외항,출항,"2,991",2023-04-08 06:45,2023-04-09 12:38,2023-04-09 12:00,2023-04-11 09:23,기타,23KRMSK122E,MKC,03,감천 중앙부두 3선석,SHANGHAI PT,SHANGHAI PT,일반화물선,,14.0,,Y,Y,,
8146,부산,V3ZQ6,XIANG HAN 8,2023,2,최종,외항,입항,"2,991",2023-04-08 06:45,2023-04-09 12:38,2023-04-08 07:30,2023-04-11 09:23,기타,23KRMSK122I,MKC,03,감천 중앙부두 3선석,OCEAN DISTRICT,SHANGHAI PT,일반화물선,,14.0,,Y,Y,,
8147,부산,170023,세주신광,2023,39,최종,내항,입항,"5,310",2023-04-08 07:05,2023-04-08 19:00,,2023-04-10 09:40,기타,,MB7,06,우암부두 76선석,제주,제주,일반화물선,6.0,8.0,12.0,N,N,,
8148,부산,170023,세주신광,2023,39,최종,내항,출항,"5,310",2023-04-08 07:05,2023-04-08 19:00,,2023-04-10 09:47,기타,,MB7,06,우암부두 76선석,제주,제주,일반화물선,7.0,7.0,4.0,N,N,,
8149,인천,V3AE,HIROTO,2023,1,최종,외항,입항,"1,998",2023-04-08 07:35,2023-04-11 09:30,2023-04-08 08:00,2023-04-08 13:22,기타,23JESPJ027I,MB3,03,내항 3부두 33선석,LIANYUNGANG,SAKAI,일반화물선,,8.0,,Y,Y,,
8150,인천,V3AE,HIROTO,2023,1,최종,외항,출항,"1,998",2023-04-08 07:35,2023-04-11 09:30,2023-04-10 14:30,2023-04-13 09:08,기타,23JESPJ027E,WWJ,01,제2입항대기정박지(장안서),TIANJIN XINGANG PT,SAKAI,일반화물선,,8.0,,Y,Y,,
8151,인천,V3LG3,FORTUNE RISE,2023,1,최종,외항,출항,"2,998",2023-04-08 09:50,2023-04-09 14:40,2023-04-09 12:30,2023-04-09 16:18,기타,23L54KI056E,MBX,03,북항 동방부두 3선석,LIANYUNGANG,YOKOHAMA,일반화물선,,14.0,,Y,Y,,
8152,인천,V3LG3,FORTUNE RISE,2023,1,최종,외항,입항,"2,998",2023-04-08 09:50,2023-04-09 14:40,2023-04-08 07:40,2023-04-08 13:22,기타,23L54KI055I,MBX,03,북항 동방부두 3선석,OCEAN DISTRICT,YOKOHAMA,일반화물선,,14.0,,Y,Y,,
8153,인천,D7FJ,ZENITH QUEEN,2023,1,최종,외항,출항,"4,497",2023-04-08 11:05,2023-04-09 08:00,2023-04-09 06:00,2023-04-09 14:17,기타,23UTSHI017E,MB3,00,내항 3부두 30선석,광양,"NAGOYA, AICHI",일반화물선,6.0,7.0,,Y,Y,,
8154,인천,D7FJ,ZENITH QUEEN,2023,1,최종,외항,입항,"4,497",2023-04-08 11:05,2023-04-09 08:00,2023-04-08 11:05,2023-04-09 10:27,기타,23UTSHI017I,MB3,00,내항 3부두 30선석,광양,"NAGOYA, AICHI",일반화물선,6.0,7.0,,Y,Y,,
8155,부산,V3WJ4,JI GUI,2023,2,최종,외항,입항,"3,317",2023-04-08 13:35,2023-04-08 15:52,2023-04-08 13:35,2023-04-10 12:32,기타,23JWMCA025I,WAN,03,남외항 N-3박지,SHANGHAI,VANINO,일반화물선,,15.0,,N,N,,
8156,부산,V3WJ4,JI GUI,2023,2,최종,외항,출항,"3,317",2023-04-08 13:35,2023-04-08 15:52,2023-04-08 15:52,2023-04-10 12:32,기타,23JWMCD025E,WAN,03,남외항 N-3박지,SHANGHAI,VANINO,일반화물선,,15.0,,N,N,,
8157,부산,3E3841,FU RUI,2023,2,최종,외항,출항,"3,317",2023-04-08 14:15,2023-04-09 17:45,2023-04-09 17:00,2023-04-10 12:08,기타,23SPSWA048E,MBU,02,연합부두 연2선석,MIZUSHIMA,CHIBA,일반화물선,,15.0,,Y,Y,,
8158,부산,3E3841,FU RUI,2023,2,최종,외항,입항,"3,317",2023-04-08 14:15,2023-04-09 17:45,2023-04-08 06:30,2023-04-10 12:02,기타,23SPSWA048I,WAN,03,남외항 N-3박지,OITA,CHIBA,일반화물선,,15.0,,Y,Y,,
8159,인천,062928,웨스트 카페리,2023,36,최종,내항,입항,840,2023-04-08 14:30,2023-04-10 10:20,,2023-04-10 09:47,기타,,MBY,01,연안항 연안부두,기타항,기타항,일반화물선,4.0,1.0,1.0,N,N,,
8160,인천,062928,웨스트 카페리,2023,36,최종,내항,출항,840,2023-04-08 14:30,2023-04-10 10:20,,2023-04-10 14:42,기타,,MBY,01,연안항 연안부두,기타항,기타항,일반화물선,4.0,1.0,7.0,N,N,,
8161,인천,V3ZC,RUI YANG,2023,3,최종,외항,입항,"2,879",2023-04-08 15:00,2023-04-12 06:00,2023-04-08 15:30,2023-04-08 17:39,기타,23JOASB001I,MB4,04,내항 4부두 44선석,DALIAN,TAIZHOU,일반화물선,,13.0,,Y,Y,,
8162,인천,V3ZC,RUI YANG,2023,3,최종,외항,출항,"2,879",2023-04-08 15:00,2023-04-12 06:00,2023-04-12 04:00,2023-04-13 11:14,기타,23JOASC001E,MB4,04,내항 4부두 44선석,당진,TAIZHOU,일반화물선,,13.0,,Y,Y,,
8163,부산,D7GK,JANGHO ANGEL,2023,5,최종,외항,출항,"1,135",2023-04-08 16:00,2023-04-08 18:00,2023-04-08 18:00,2023-04-10 16:21,기타,23MPPRD038E,WAN,02,남외항 N-2박지,포항,마산,일반화물선,3.0,7.0,,N,N,,
8164,부산,D7GK,JANGHO ANGEL,2023,5,최종,외항,입항,"1,135",2023-04-08 16:00,2023-04-08 18:00,2023-04-08 16:00,2023-04-10 16:21,기타,23MPPRA019I,WAN,02,남외항 N-2박지,포항,마산,일반화물선,3.0,7.0,,N,N,,
8165,인천,190007,재원 스텔라,2023,1,최종,내항,출항,"2,676",2023-04-08 16:10,2023-04-09 06:00,,2023-04-10 09:52,기타,,WAW,12,W박지 W12,경인,광양,일반화물선,5.0,5.0,,Y,Y,,
8166,인천,190007,재원 스텔라,2023,1,최종,내항,입항,"2,676",2023-04-08 16:10,2023-04-09 06:00,,2023-04-10 09:44,기타,,MBN,01,남항 모래부두,경인,광양,일반화물선,5.0,5.0,,Y,Y,,
8167,인천,D7SW,KEUM YANG 7,2023,1,최종,외항,입항,"1,959",2023-04-08 16:20,2023-04-10 17:48,2023-04-08 16:30,2023-04-09 10:27,기타,23JESPJ026I,MB2,06,내항 2부두 26선석,광양,부산,일반화물선,2.0,9.0,,Y,Y,,
8168,인천,D7SW,KEUM YANG 7,2023,1,최종,외항,출항,"1,959",2023-04-08 16:20,2023-04-10 17:48,2023-04-10 16:00,2023-04-10 18:30,기타,23JESPJ026E,MB2,06,내항 2부두 26선석,광양,부산,일반화물선,2.0,9.0,,Y,Y,,
8169,인천,885116,강남호,2023,25,최종,내항,출항,113,2023-04-08 17:10,2023-04-09 09:00,,2023-04-10 14:36,개인항해,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,2.0,0.0,2.0,N,N,,
8170,인천,885116,강남호,2023,25,최종,내항,입항,113,2023-04-08 17:10,2023-04-09 09:00,,2023-04-10 14:35,개인항해,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,2.0,0.0,0.0,N,N,,
8171,인천,181801,덕산훼리호,2023,73,최종,내항,입항,162,2023-04-08 17:17,2023-04-11 05:55,,2023-04-10 09:39,개인항해,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,3.0,7.0,0.0,N,N,,
8172,인천,181801,덕산훼리호,2023,73,최종,내항,출항,162,2023-04-08 17:17,2023-04-11 05:55,,2023-04-12 09:42,개인항해,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,3.0,7.0,0.0,N,N,,
8173,인천,171825,백령 153호,2023,19,최종,내항,입항,368,2023-04-08 17:35,2023-04-13 18:30,,2023-04-10 09:41,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,4.0,0.0,0.0,N,N,,
8174,인천,171825,백령 153호,2023,19,최종,내항,출항,368,2023-04-08 17:35,2023-04-13 18:30,,2023-04-14 09:16,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,4.0,0.0,0.0,N,N,,
8175,인천,V3TC8,XIN HAI 18,2023,1,최종,외항,입항,"2,989",2023-04-08 17:35,2023-04-10 02:10,2023-04-08 03:00,2023-04-08 17:40,기타,23MSTSBB17I,MB5,02,내항 5부두 52선석,OCEAN DISTRICT,ZHANGJIAGANG,일반화물선,,14.0,,Y,Y,,
8176,인천,V3TC8,XIN HAI 18,2023,1,최종,외항,출항,"2,989",2023-04-08 17:35,2023-04-10 02:10,2023-04-09 23:59,2023-04-10 09:49,기타,23MSTSBB17E,MB5,02,내항 5부두 52선석,QINGDAO,ZHANGJIAGANG,일반화물선,,14.0,,Y,Y,,
8177,부산,3E2506,HENG HUI,2023,6,최종,외항,입항,"5,779",2023-04-08 17:40,2023-04-08 20:45,2023-04-08 17:40,2023-04-10 08:56,기타,23SSNT2307I,MB7,02,7부두 72선석,VLADIVOSTOK,TAICANG,일반화물선,,18.0,,Y,Y,,
8178,부산,3E2506,HENG HUI,2023,6,최종,외항,출항,"5,779",2023-04-08 17:40,2023-04-08 20:45,2023-04-08 20:45,2023-04-10 09:04,기타,23SSNT2307E,MB7,02,7부두 72선석,VLADIVOSTOK,TAICANG,일반화물선,,18.0,,Y,Y,,
8179,인천,9V2076,FURNESS SOUTHERN CROSS,2023,2,최종,외항,입항,"22,871",2023-04-08 18:30,2023-04-11 03:20,2023-04-08 19:00,2023-04-08 20:24,기타,23BHAB1011I,MBK,01,북항 다목적부두 1선석,CHANGSHU PT,TAURANGA,일반화물선,,20.0,,Y,Y,,
8180,인천,9V2076,FURNESS SOUTHERN CROSS,2023,2,최종,외항,출항,"22,871",2023-04-08 18:30,2023-04-11 03:20,2023-04-10 23:00,2023-04-11 07:20,기타,23BHAB9011E,MBK,01,북항 다목적부두 1선석,CHANGSHU PT,TAURANGA,일반화물선,,20.0,,Y,Y,,
8181,부산,UHDB,KAPITAN KONSHIN,2023,3,최종,외항,출항,"2,478",2023-04-08 18:30,2023-04-12 15:00,2023-04-12 15:00,2023-04-20 13:47,기타,23GOMSD062E,WAN,02,남외항 N-2박지,BUKHTA OL'GA,ZHOUSHAN,일반화물선,,15.0,,N,N,,
8182,부산,UHDB,KAPITAN KONSHIN,2023,3,최종,외항,입항,"2,478",2023-04-08 18:30,2023-04-12 15:00,2023-04-08 18:30,2023-04-20 13:14,기타,23GOMSA062I,WAN,02,남외항 N-2박지,BUKHTA OL'GA,ZHOUSHAN,일반화물선,,15.0,,N,N,,
8183,인천,151822,미래13호,2023,14,최종,내항,입항,"3,550",2023-04-08 21:40,2023-04-10 16:45,,2023-04-10 10:30,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,6.0,1.0,10.0,Y,Y,,
8184,인천,151822,미래13호,2023,14,최종,내항,출항,"3,550",2023-04-08 21:40,2023-04-10 16:45,,2023-04-11 09:31,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,6.0,1.0,9.0,Y,Y,,
8185,부산,UBYV7,ANATOLIY SUKHOV,2023,3,최종,외항,입항,"11,894",2023-04-09 03:20,2023-04-17 15:35,2023-04-09 03:20,2023-04-27 16:52,기타,23GOMSA063I,WAN,04,남외항 N-4박지,NAKHODKA,ZHAPU,일반화물선,,15.0,,N,N,,
8186,부산,UBYV7,ANATOLIY SUKHOV,2023,3,최종,외항,출항,"11,894",2023-04-09 03:20,2023-04-17 15:35,2023-04-17 15:35,2023-04-27 16:52,기타,23GOMSD063E,WAN,04,남외항 N-4박지,OCEAN DISTRICT,ZHAPU,일반화물선,,15.0,,N,N,,
8187,인천,C6PA6,PENGUIN ARROW,2023,1,최종,외항,출항,"36,008",2023-04-09 06:24,2023-04-14 17:50,2023-04-14 16:00,2023-04-14 19:52,기타,23GBPL4008E,MBB,02,북항 동원로엑스부두 2선석,SHANGHAI,부산,일반화물선,,27.0,,Y,Y,,
8188,인천,C6PA6,PENGUIN ARROW,2023,1,최종,외항,입항,"36,008",2023-04-09 06:24,2023-04-14 17:50,2023-04-09 07:00,2023-04-09 07:54,기타,23GBPL3008I,MBB,02,북항 동원로엑스부두 2선석,SHANGHAI,부산,일반화물선,,27.0,,Y,Y,,
8189,부산,140072,성우와이제이,2023,40,최종,내항,출항,"3,560",2023-04-09 06:45,2023-04-10 19:15,,2023-04-11 09:02,기타,,MB7,06,우암부두 76선석,제주,제주,일반화물선,6.0,8.0,12.0,N,N,,
8190,부산,140072,성우와이제이,2023,40,최종,내항,입항,"3,560",2023-04-09 06:45,2023-04-10 19:15,,2023-04-10 09:42,기타,,MB7,06,우암부두 76선석,제주,제주,일반화물선,6.0,8.0,13.0,N,N,,
8191,부산,D7DM,ST BELLA,2023,4,최종,외항,입항,"2,049",2023-04-09 08:55,2023-04-09 14:00,2023-04-09 09:30,2023-04-11 16:27,기타,23STSMA008I,WAN,02,남외항 N-2박지,FUNABASHI,인천,일반화물선,2.0,11.0,,N,N,,
8192,부산,D7DM,ST BELLA,2023,4,최종,외항,출항,"2,049",2023-04-09 08:55,2023-04-09 14:00,2023-04-09 13:30,2023-04-11 16:27,기타,23STSMD008E,WAN,02,남외항 N-2박지,FUNABASHI,인천,일반화물선,2.0,11.0,,N,N,,
8193,인천,5BHT4,MIRELA,2023,1,최종,외항,출항,"34,242",2023-04-09 08:58,2023-04-17 14:00,2023-04-17 12:00,2023-04-19 16:48,기타,23L37KA049E,MB7,00,내항 7부두 70선석,군산,PORT KLANG (PELABUHAN KLANG),일반화물선,,19.0,,Y,Y,,
8194,인천,5BHT4,MIRELA,2023,1,최종,외항,입항,"34,242",2023-04-09 08:58,2023-04-17 14:00,2023-04-08 07:30,2023-04-10 18:26,기타,23L37KA049I,MB4,02,내항 4부두 42선석,군산,PORT KLANG (PELABUHAN KLANG),일반화물선,,19.0,,Y,Y,,
8195,부산,6YRM5,SHUN YUE 18,2023,3,최종,외항,출항,"3,609",2023-04-09 10:40,2023-04-13 20:19,2023-04-13 20:19,2023-04-14 14:36,기타,23HSSF0001E,MBE,Q1,감만부두 동측안벽 1 선석,NAKHODKA,TAICHUNG,일반화물선,,16.0,,Y,Y,,
8196,부산,6YRM5,SHUN YUE 18,2023,3,최종,외항,입항,"3,609",2023-04-09 10:40,2023-04-13 20:19,2023-04-09 10:40,2023-04-13 08:54,기타,23HSSF0001I,WAN,03,남외항 N-3박지,NAKHODKA,TAICHUNG,일반화물선,,16.0,,Y,Y,,
8197,부산,DSQZ6,KS SUNRISE,2023,5,최종,외항,출항,"1,572",2023-04-09 11:15,2023-04-18 18:00,2023-04-18 18:00,2023-04-19 09:43,기타,23SPSWZ031E,MYL,01,동일 조선소,당진,부산,일반화물선,3.0,10.0,,Y,Y,,
8198,부산,DSQZ6,KS SUNRISE,2023,5,최종,외항,입항,"1,572",2023-04-09 11:15,2023-04-18 18:00,2023-04-07 12:00,2023-04-19 09:43,기타,23SPSWZ031I,MYL,01,동일 조선소,당진,부산,일반화물선,3.0,10.0,,Y,Y,,
8199,부산,9V8652,AQUILA GLORY,2023,1,최종,외항,출항,"8,974",2023-04-09 11:25,2023-04-09 13:55,2023-04-09 13:00,2023-04-17 09:57,기타,23KRMSK132E,WAN,03,남외항 N-3박지,SIAM BANGKOK PORT,"FUKUYAMA, KAGOSHIMA",일반화물선,,19.0,,N,N,,
8200,부산,9V8652,AQUILA GLORY,2023,1,최종,외항,입항,"8,974",2023-04-09 11:25,2023-04-09 13:55,2023-04-09 12:00,2023-04-17 09:56,기타,23KRMSK132I,WAN,03,남외항 N-3박지,SIAM BANGKOK PORT,"FUKUYAMA, KAGOSHIMA",일반화물선,,19.0,,N,N,,
8201,부산,V7A5818,YASA SAPPHIRE,2023,1,최종,외항,입항,"44,579",2023-04-09 11:54,2023-04-09 17:25,2023-04-09 12:30,2023-04-10 12:33,기타,23UNIHA032I,WAN,05,남외항 N-5박지,LONG BEACH,YANGZHOU,일반화물선,,18.0,,N,N,,
8202,부산,V7A5818,YASA SAPPHIRE,2023,1,최종,외항,출항,"44,579",2023-04-09 11:54,2023-04-09 17:25,2023-04-09 17:00,2023-04-10 14:08,기타,23UNIHD032E,WAN,05,남외항 N-5박지,LONG BEACH,YANGZHOU,일반화물선,,22.0,,N,N,,
8203,인천,V3MQ9,HUA CHEN 26,2023,1,최종,외항,출항,"10,565",2023-04-09 11:55,2023-04-13 09:00,2023-04-13 07:00,2023-04-13 10:36,기타,23DKSPF236E,MB4,03,내항 4부두 43선석,평택.당진,CHANGSHU,일반화물선,,17.0,,Y,Y,,
8204,인천,V3MQ9,HUA CHEN 26,2023,1,최종,외항,입항,"10,565",2023-04-09 11:55,2023-04-13 09:00,2023-04-09 12:30,2023-04-09 14:15,기타,23DKSPF235I,MB4,03,내항 4부두 43선석,평택.당진,CHANGSHU,일반화물선,,17.0,,Y,Y,,
8205,부산,5IM330,TAI XIANG,2023,7,최종,외항,출항,"1,950",2023-04-09 13:28,2023-04-10 19:09,2023-04-10 19:00,2023-04-11 14:46,기타,23KMAGH058E,MK3,02,감천 3부두 2선석,TAICHUNG,OCEAN DISTRICT,일반화물선,,11.0,,Y,Y,,
8206,부산,5IM330,TAI XIANG,2023,7,최종,외항,입항,"1,950",2023-04-09 13:28,2023-04-10 19:09,2023-04-09 12:00,2023-04-11 14:46,기타,23KMAGH058I,MK3,02,감천 3부두 2선석,TAICHUNG,OCEAN DISTRICT,일반화물선,,11.0,,Y,Y,,
8207,인천,V3PT,HAI XU,2023,1,최종,외항,출항,"4,095",2023-04-09 13:30,2023-04-11 18:05,2023-04-10 13:30,2023-04-13 13:02,기타,23L54KI052E,WWJ,01,제2입항대기정박지(장안서),YANTAI APT,KUROSAKI,일반화물선,,15.0,,Y,Y,,
8208,인천,V3PT,HAI XU,2023,1,최종,외항,입항,"4,095",2023-04-09 13:30,2023-04-11 18:05,2023-04-09 13:30,2023-04-09 14:16,기타,23L54KI051I,MBJ,01,북항 동국제강부두 1선석,YANTAI APT,KUROSAKI,일반화물선,,15.0,,Y,Y,,
8209,인천,885116,강남호,2023,26,최종,내항,입항,113,2023-04-09 15:40,2023-04-13 05:55,,2023-04-10 14:41,개인항해,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,2.0,0.0,2.0,N,N,,
8210,인천,885116,강남호,2023,26,최종,내항,출항,113,2023-04-09 15:40,2023-04-13 05:55,,2023-04-13 13:02,개인항해,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,2.0,0.0,3.0,N,N,,
8211,인천,V3LU,XI TAI,2023,2,최종,외항,출항,"1,490",2023-04-09 17:35,2023-04-10 14:15,2023-04-10 12:30,2023-04-14 17:47,기타,23INCSD018E,WWJ,01,제2입항대기정박지(장안서),DALIAN,IMARI,일반화물선,,9.0,,Y,Y,,
8212,인천,V3LU,XI TAI,2023,2,최종,외항,입항,"1,490",2023-04-09 17:35,2023-04-10 14:15,2023-04-09 18:30,2023-04-14 17:47,기타,23INCSA018I,MB2,03,내항 2부두 23선석,DALIAN,IMARI,일반화물선,,9.0,,Y,Y,,
8213,부산,3E2590,XIN BIN HE,2023,5,최종,외항,출항,"10,844",2023-04-09 20:25,2023-04-10 07:50,2023-04-10 07:50,2023-04-10 12:08,기타,23TKAP2028E,MBR,E2,신감만부두 2선석,TIANJIN PT,TIANJIN PT,일반화물선,,20.0,,Y,Y,,
8214,부산,3E2590,XIN BIN HE,2023,5,최종,외항,입항,"10,844",2023-04-09 20:25,2023-04-10 07:50,2023-04-09 20:25,2023-04-10 12:02,기타,23TKAP2028I,MBR,E2,신감만부두 2선석,TIANJIN PT,TIANJIN PT,일반화물선,,20.0,,Y,Y,,
8215,부산,9LU2828,JIN RUN 988,2023,2,최종,외항,출항,"2,905",2023-04-09 20:27,2023-04-11 15:48,2023-04-11 15:00,2023-04-14 09:43,기타,23KRMSK121E,MK2,03,감천 2부두 3선석,WAKAYAMA,TAICANG PT,일반화물선,,14.0,,Y,Y,,
8216,부산,9LU2828,JIN RUN 988,2023,2,최종,외항,입항,"2,905",2023-04-09 20:27,2023-04-11 15:48,2023-04-09 21:00,2023-04-14 09:43,기타,23KRMSK121I,MK2,03,감천 2부두 3선석,WAKAYAMA,TAICANG PT,일반화물선,,14.0,,Y,Y,,
8217,부산,D7PC,DONGJIN GENIUS,2023,13,최종,외항,출항,"4,346",2023-04-09 21:35,2023-04-11 07:50,2023-04-11 07:50,2023-04-11 09:59,기타,23DJSCG337E,MB7,01,7부두 71선석,"NAGOYA, AICHI",KOBE,일반화물선,4.0,12.0,,Y,Y,,
8218,부산,D7PC,DONGJIN GENIUS,2023,13,최종,외항,입항,"4,346",2023-04-09 21:35,2023-04-11 07:50,2023-04-09 21:35,2023-04-10 10:53,기타,23DJSCG336I,MB7,01,7부두 71선석,"NAGOYA, AICHI",KOBE,일반화물선,4.0,12.0,,Y,Y,,
8219,부산,200024,세창비너스,2023,26,최종,내항,입항,"1,668",2023-04-10 03:00,2023-04-10 08:40,,2023-04-25 08:19,기타,,MSN,06,신항 2부두 3선석,여천항,여천항,일반화물선,6.0,3.0,0.0,Y,N,,
8220,부산,200024,세창비너스,2023,26,최종,내항,출항,"1,668",2023-04-10 03:00,2023-04-10 08:40,,2023-04-25 08:20,기타,,MSN,06,신항 2부두 3선석,여천항,여천항,일반화물선,6.0,3.0,0.0,Y,N,,
8221,부산,3WON,SEA DREAM,2023,2,최종,외항,입항,"8,216",2023-04-10 06:10,2023-04-10 10:10,2023-04-10 06:10,2023-04-12 08:58,기타,23BLAK1016I,WAN,03,남외항 N-3박지,동해,DALIAN PT,일반화물선,,19.0,,N,N,,
8222,부산,3WON,SEA DREAM,2023,2,최종,외항,출항,"8,216",2023-04-10 06:10,2023-04-10 10:10,2023-04-10 10:10,2023-04-12 08:58,기타,23BLAK1016E,WAN,03,남외항 N-3박지,동해,DALIAN PT,일반화물선,,19.0,,N,N,,
8223,부산,JVRT7,DIOMID,2023,1,최종,외항,출항,"6,030",2023-04-10 07:00,2023-04-10 12:00,2023-04-10 11:00,2023-04-11 13:36,기타,23GLKO0070E,WAN,03,남외항 N-3박지,인천,VANINO,일반화물선,,13.0,,N,N,,
8224,부산,JVRT7,DIOMID,2023,1,최종,외항,입항,"6,030",2023-04-10 07:00,2023-04-10 12:00,2023-04-10 08:00,2023-04-11 13:36,기타,23GLKO0070I,WAN,03,남외항 N-3박지,인천,VANINO,일반화물선,,13.0,,N,N,,
8225,부산,V3WH6,EVER BLOSSOM,2023,1,최종,외항,입항,"3,138",2023-04-10 07:00,2023-04-10 17:44,2023-04-08 23:50,2023-04-11 10:52,기타,23SPSWA045I,MBU,02,연합부두 연2선석,OITA,"KASHIMA, IBARAKI",일반화물선,,11.0,,Y,Y,,
8226,부산,V3WH6,EVER BLOSSOM,2023,1,최종,외항,출항,"3,138",2023-04-10 07:00,2023-04-10 17:44,2023-04-10 17:00,2023-04-11 10:59,기타,23SPSWA045E,MBU,02,연합부두 연2선석,OCEAN DISTRICT,"KASHIMA, IBARAKI",일반화물선,,11.0,,Y,Y,,
