,항명,호출부호,선명,입항횟수,입항횟수.1,구분,외내,입출,총톤수,입항일시,출항일시,CIQ수속일자,수리일시,항해구분,MRN 번호,계선장소,계선장소.1,계선장소.2,차항지,전출항지,선박용도,"외항:한국인선원수
내항:해기사선원수","외항:외국인선원수
내항:보통선원수",승객,예선,도선,부선호출부호1,부선호출부호2
611,부산,UHDH,OMSKIY 115,2023,1,최종,외항,입항,"2,463",2023-01-19 17:25,2023-01-19 19:28,2023-01-19 17:25,2023-02-07 17:20,기타,23GOMSA013I,WAN,02,남외항 N-2박지,VLADIVOSTOK,ZHOUSHAN,세미(혼재)컨테이너선,,13,,N,N,,
612,부산,3FFR3,SHUN JIE 39,2023,1,최종,외항,입항,"2,899",2023-01-19 18:32,2023-01-19 21:48,2023-01-19 18:32,2023-01-20 17:55,기타,23WLSKB003I,WAN,02,남외항 N-2박지,SHANGHAI,VLADIVOSTOK,세미(혼재)컨테이너선,,14,,N,N,,
613,부산,3FFR3,SHUN JIE 39,2023,1,최종,외항,출항,"2,899",2023-01-19 18:32,2023-01-19 21:48,2023-01-19 21:48,2023-01-20 17:57,기타,23WLSKB004E,WAN,02,남외항 N-2박지,NINGDE,VLADIVOSTOK,세미(혼재)컨테이너선,,14,,N,N,,
614,부산,D8RV,PANSTAR GENIE NO.2,2023,4,최종,외항,입항,"7,323",2023-01-20 08:40,2023-01-25 18:00,2023-01-20 08:30,2023-01-31 14:44,기타,23PSLCP702I,MSL,01,신항 다목적부두,OSAKA,TOKYO,세미(혼재)컨테이너선,8.0,9,,N,N,,
615,부산,D8RV,PANSTAR GENIE NO.2,2023,4,최종,외항,출항,"7,323",2023-01-20 08:40,2023-01-25 18:00,2023-01-25 18:00,2023-02-03 14:21,기타,23PSLCP303E,MBF,13,신국제여객터미널 13선석,평택.당진,TOKYO,세미(혼재)컨테이너선,8.0,9,,Y,N,,
616,부산,D8FB,PANSTAR GENIE,2023,3,최종,외항,입항,"7,323",2023-01-21 07:35,2023-01-21 18:00,2023-01-21 06:30,2023-01-27 14:20,기타,23SSPSB703I,MSL,01,신항 다목적부두,TOKYO,SHIDAO PT,세미(혼재)컨테이너선,8.0,9,,N,N,,
617,부산,D8FB,PANSTAR GENIE,2023,3,최종,외항,출항,"7,323",2023-01-21 07:35,2023-01-21 18:00,2023-01-21 17:00,2023-01-27 14:20,기타,23PSLCB703E,MSL,01,신항 다목적부두,TOKYO,SHIDAO PT,세미(혼재)컨테이너선,8.0,9,,N,N,,
618,인천,BATD,MING YUE,2023,6,최종,외항,출항,"2,453",2023-01-21 17:35,2023-01-22 06:05,2023-01-22 05:00,2023-01-25 16:08,기타,23DDSCK796E,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
619,인천,BATD,MING YUE,2023,6,최종,외항,입항,"2,453",2023-01-21 17:35,2023-01-22 06:05,2023-01-21 19:00,2023-01-25 16:08,기타,23DDSCK796I,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
620,부산,BTBM3,XIN XIN HAI 2,2023,2,최종,외항,출항,"21,270",2023-01-21 17:35,2023-01-21 23:55,2023-01-21 23:55,2023-01-25 09:30,기타,23SHJSX231E,MBR,E3,신감만부두 3선석,VANINO,TAICANG,세미(혼재)컨테이너선,,21,,Y,Y,,
621,부산,BTBM3,XIN XIN HAI 2,2023,2,최종,외항,입항,"21,270",2023-01-21 17:35,2023-01-21 23:55,2023-01-21 17:35,2023-01-25 09:25,기타,23SHJSX231I,MBR,E3,신감만부두 3선석,VANINO,TAICANG,세미(혼재)컨테이너선,,21,,Y,Y,,
622,부산,DSQX2,SANSTAR DREAM,2023,6,최종,외항,출항,"5,319",2023-01-22 12:45,2023-01-25 10:55,2023-01-25 10:30,2023-01-31 13:13,기타,23PSLCB507E,MSL,01,신항 다목적부두,마산,KANAZAWA,세미(혼재)컨테이너선,8.0,9,,N,N,,
623,부산,DSQX2,SANSTAR DREAM,2023,6,최종,외항,입항,"5,319",2023-01-22 12:45,2023-01-25 10:55,2023-01-22 13:00,2023-01-31 13:11,기타,23PSLCP505I,WAU,03,신항 U-3 정박지,마산,KANAZAWA,세미(혼재)컨테이너선,8.0,9,,N,N,,
624,부산,VREU7,GUANG PING,2023,4,최종,외항,입항,"5,275",2023-01-25 08:20,2023-01-25 21:55,2023-01-25 08:20,2023-01-25 14:09,기타,23DDSGGP22I,MBR,E2,신감만부두 2선석,HAKATA/FUKUOKA,QINGDAO,세미(혼재)컨테이너선,,18,,Y,Y,,
625,부산,VREU7,GUANG PING,2023,4,최종,외항,출항,"5,275",2023-01-25 08:20,2023-01-25 21:55,2023-01-25 21:55,2023-01-26 10:06,기타,23DDSGGP22E,MBR,E2,신감만부두 2선석,HAKATA/FUKUOKA,QINGDAO,세미(혼재)컨테이너선,,18,,Y,Y,,
626,부산,UBVP6,PATRIA,2023,1,최종,외항,입항,"5,825",2023-01-25 10:08,2023-01-25 15:04,2023-01-25 09:00,2023-01-25 11:01,기타,23SASCS002I,MB7,02,7부두 72선석,VLADIVOSTOK,WEIHAI,세미(혼재)컨테이너선,,16,,Y,Y,,
627,부산,UBVP6,PATRIA,2023,1,최종,외항,출항,"5,825",2023-01-25 10:08,2023-01-25 15:04,2023-01-25 14:00,2023-01-25 15:30,기타,23SASCN002E,MB7,02,7부두 72선석,VLADIVOSTOK,WEIHAI,세미(혼재)컨테이너선,,16,,Y,Y,,
628,인천,3FMT9,XIN HE DA,2023,4,최종,외항,출항,"7,808",2023-01-25 11:10,2023-01-26 06:05,2023-01-26 04:00,2023-01-27 14:44,기타,23TJMSK581E,MSA,02,신항 한진인천컨테이너터미널 2선석,TIANJIN XINGANG PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
629,인천,3FMT9,XIN HE DA,2023,4,최종,외항,입항,"7,808",2023-01-25 11:10,2023-01-26 06:05,2023-01-25 08:00,2023-01-27 14:43,기타,23TJMSK581I,MSA,01,신항 한진인천컨테이너터미널 1선석,TIANJIN XINGANG PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
630,부산,D8FB,PANSTAR GENIE,2023,4,최종,외항,출항,"7,323",2023-01-25 21:40,2023-01-28 17:55,2023-01-28 17:30,2023-01-31 14:50,기타,23PSLCB704E,MSL,01,신항 다목적부두,TOKYO,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,N,N,,
631,부산,D8FB,PANSTAR GENIE,2023,4,최종,외항,입항,"7,323",2023-01-25 21:40,2023-01-28 17:55,2023-01-25 21:30,2023-01-31 14:50,기타,23PSLCP703I,MSL,01,신항 다목적부두,TOKYO,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,N,N,,
632,인천,BATD,MING YUE,2023,7,최종,외항,입항,"2,453",2023-01-26 03:00,2023-01-28 04:36,2023-01-26 03:00,2023-01-26 08:00,기타,23DDSCK797I,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
633,인천,BATD,MING YUE,2023,7,최종,외항,출항,"2,453",2023-01-26 03:00,2023-01-28 04:36,2023-01-26 10:00,2023-01-30 07:29,기타,23DDSCK797E,WWB,01,제1입항대기정박지(북장자서),DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
634,부산,9V9713,KIRIBATI CHIEF,2023,1,최종,외항,입항,"25,483",2023-01-26 19:00,2023-01-30 16:00,2023-01-26 19:00,2023-01-27 09:10,기타,23CNCO0107I,MBR,E1,신감만부두 1선석,NANSHA PT,OSAKA,세미(혼재)컨테이너선,,27,,Y,Y,,
635,부산,9V9713,KIRIBATI CHIEF,2023,1,최종,외항,출항,"25,483",2023-01-26 19:00,2023-01-30 16:00,2023-01-30 16:00,2023-01-31 09:09,기타,23CNCO0108E,MBR,01,감만부두 1선석,NANSHA PT,OSAKA,세미(혼재)컨테이너선,,27,,Y,Y,,
636,인천,BSDG,BEI HAI,2023,4,최종,외항,입항,"5,272",2023-01-27 01:55,2023-01-31 15:55,2023-01-27 02:00,2023-01-30 11:13,기타,23CKCO0087I,MSA,03,신항 한진인천컨테이너터미널 3선석,ZHANGJIAGANG,TAICANG,세미(혼재)컨테이너선,,18,,Y,Y,,
637,인천,BSDG,BEI HAI,2023,4,최종,외항,출항,"5,272",2023-01-27 01:55,2023-01-31 15:55,2023-01-31 08:00,2023-02-01 09:10,기타,23CKCO1027E,MSA,03,신항 한진인천컨테이너터미널 3선석,ZHANGJIAGANG,TAICANG,세미(혼재)컨테이너선,,18,,Y,Y,,
638,인천,BATI,YA LU JIANG,2023,5,최종,외항,입항,"5,250",2023-01-27 04:50,2023-01-28 07:00,2023-01-27 05:00,2023-01-27 07:13,기타,23COSNY604I,MSB,01,신항 선광신컨테이너터미널 1선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,17,,Y,Y,,
639,인천,BATI,YA LU JIANG,2023,5,최종,외항,출항,"5,250",2023-01-27 04:50,2023-01-28 07:00,2023-01-28 07:00,2023-01-29 13:16,기타,23COSNY604E,MSB,01,신항 선광신컨테이너터미널 1선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,17,,Y,Y,,
640,부산,V7TR3,KYOWA FALCON,2023,1,최종,외항,출항,"12,592",2023-01-27 17:00,2023-01-29 03:00,2023-01-29 03:00,2023-01-30 09:15,기타,23KWSC0110E,MB7,03,7부두 73선석,KOBE,KWAJALEIN,세미(혼재)컨테이너선,,21,,Y,Y,,
641,부산,V7TR3,KYOWA FALCON,2023,1,최종,외항,입항,"12,592",2023-01-27 17:00,2023-01-29 03:00,2023-01-27 17:00,2023-01-30 09:05,기타,23KWSC0109I,MB7,03,7부두 73선석,KOBE,KWAJALEIN,세미(혼재)컨테이너선,,21,,Y,Y,,
642,부산,9V9718,VANUATU CHIEF,2023,1,최종,외항,출항,"25,483",2023-01-29 08:00,2023-01-31 17:00,2023-01-31 17:00,2023-02-01 11:14,기타,23CNCO0106E,MBR,E3,신감만부두 3선석,MAJURO,QINGDAO,세미(혼재)컨테이너선,,25,,Y,Y,,
643,부산,9V9718,VANUATU CHIEF,2023,1,최종,외항,입항,"25,483",2023-01-29 08:00,2023-01-31 17:00,2023-01-29 08:00,2023-02-01 10:09,기타,23CNCO0105I,MK6,02,감천 6부두 2선석,MAJURO,QINGDAO,세미(혼재)컨테이너선,,26,,Y,Y,,
644,인천,3FMT9,XIN HE DA,2023,5,최종,외항,입항,"7,808",2023-01-30 19:15,2023-01-31 07:15,2023-01-30 19:30,2023-01-31 07:05,기타,23TJMSK582I,MSA,01,신항 한진인천컨테이너터미널 1선석,TIANJIN XINGANG PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
645,인천,3FMT9,XIN HE DA,2023,5,최종,외항,출항,"7,808",2023-01-30 19:15,2023-01-31 07:15,2023-01-31 05:00,2023-01-31 07:48,기타,23TJMSK582E,MSA,01,신항 한진인천컨테이너터미널 1선석,TIANJIN XINGANG PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
646,인천,BATI,YA LU JIANG,2023,6,최종,외항,출항,"5,250",2023-01-31 09:05,2023-01-31 15:28,2023-01-31 15:30,2023-02-01 08:40,기타,23COSNY606E,MSB,02,신항 선광신컨테이너터미널 2선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,17,,Y,Y,,
647,인천,BATI,YA LU JIANG,2023,6,최종,외항,입항,"5,250",2023-01-31 09:05,2023-01-31 15:28,2023-01-31 09:00,2023-01-31 09:58,기타,23COSNY606I,MSB,02,신항 선광신컨테이너터미널 2선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,17,,Y,Y,,
648,부산,DSQX2,SANSTAR DREAM,2023,7,최종,외항,출항,"5,319",2023-02-01 12:00,2023-02-01 15:15,2023-02-01 15:30,2023-02-06 10:39,기타,23PSLCB509E,MSL,01,신항 다목적부두,TSURUGA,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
649,부산,DSQX2,SANSTAR DREAM,2023,7,최종,외항,입항,"5,319",2023-02-01 12:00,2023-02-01 15:15,2023-02-01 12:30,2023-02-06 10:35,기타,23PSLCP506I,MSL,01,신항 다목적부두,TSURUGA,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
650,부산,D8FB,PANSTAR GENIE,2023,5,최종,외항,출항,"7,323",2023-02-01 17:05,2023-02-02 12:30,2023-02-02 13:30,2023-02-06 10:39,기타,23SSPSP704E,MSL,01,신항 다목적부두,SHIDAO PT,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,N,N,,
651,부산,D8FB,PANSTAR GENIE,2023,5,최종,외항,입항,"7,323",2023-02-01 17:05,2023-02-02 12:30,2023-02-01 17:00,2023-02-06 10:35,기타,23PSLCP704I,MSL,01,신항 다목적부두,SHIDAO PT,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,N,N,,
652,부산,7KAA,SOUTH ISLANDER,2023,1,최종,외항,입항,"18,100",2023-02-02 15:55,2023-02-04 05:50,2023-02-02 15:55,2023-02-06 10:06,기타,23BLAK5001I,MB7,03,7부두 73선석,KOBE,PAPEETE,세미(혼재)컨테이너선,,20,,Y,Y,,
653,부산,7KAA,SOUTH ISLANDER,2023,1,최종,외항,출항,"18,100",2023-02-02 15:55,2023-02-04 05:50,2023-02-04 05:50,2023-02-06 10:18,기타,23BLAK5002E,MB7,03,7부두 73선석,KOBE,PAPEETE,세미(혼재)컨테이너선,,20,,Y,Y,,
654,인천,BATD,MING YUE,2023,8,최종,외항,출항,"2,453",2023-02-03 07:15,2023-02-03 20:55,2023-02-03 19:00,2023-02-04 14:05,기타,23DDSCK800E,MSB,02,신항 선광신컨테이너터미널 2선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
655,인천,BATD,MING YUE,2023,8,최종,외항,입항,"2,453",2023-02-03 07:15,2023-02-03 20:55,2023-02-03 07:00,2023-02-03 08:36,기타,23DDSCK800I,MSB,02,신항 선광신컨테이너터미널 2선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
656,인천,BATI,YA LU JIANG,2023,7,최종,외항,출항,"5,250",2023-02-03 18:15,2023-02-03 23:00,2023-02-03 23:00,2023-02-04 08:07,기타,23COSNY607E,MSB,02,신항 선광신컨테이너터미널 2선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,17,,Y,Y,,
657,인천,BATI,YA LU JIANG,2023,7,최종,외항,입항,"5,250",2023-02-03 18:15,2023-02-03 23:00,2023-02-03 18:30,2023-02-03 19:55,기타,23COSNY607I,MSB,02,신항 선광신컨테이너터미널 2선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,17,,Y,Y,,
658,부산,V7A5912,KYOWA EAGLE,2023,1,최종,외항,입항,"12,740",2023-02-04 08:00,2023-02-05 16:00,2023-02-04 08:00,2023-02-06 09:36,기타,23KWSC0201I,MBR,01,감만부두 1선석,YOKOHAMA,KWAJALEIN,세미(혼재)컨테이너선,,20,,Y,Y,,
659,부산,V7A5912,KYOWA EAGLE,2023,1,최종,외항,출항,"12,740",2023-02-04 08:00,2023-02-05 16:00,2023-02-05 16:00,2023-02-06 10:17,기타,23KWSC0202E,MBR,01,감만부두 1선석,YOKOHAMA,KWAJALEIN,세미(혼재)컨테이너선,,20,,Y,Y,,
660,부산,DSQX2,SANSTAR DREAM,2023,8,최종,외항,입항,"5,319",2023-02-04 12:10,2023-02-04 15:50,2023-02-04 12:00,2023-02-06 10:40,기타,23PSLCP509I,MSL,01,신항 다목적부두,마산,KANAZAWA,세미(혼재)컨테이너선,8.0,9,,N,N,,
661,부산,DSQX2,SANSTAR DREAM,2023,8,최종,외항,출항,"5,319",2023-02-04 12:10,2023-02-04 15:50,2023-02-04 17:00,2023-02-06 10:41,기타,23PSLCB510E,MSL,01,신항 다목적부두,마산,KANAZAWA,세미(혼재)컨테이너선,8.0,9,,N,N,,
662,부산,D8FB,PANSTAR GENIE,2023,6,최종,외항,출항,"7,323",2023-02-04 17:30,2023-02-04 22:35,2023-02-04 23:00,2023-02-06 10:41,기타,23PSLCB705E,MSL,01,신항 다목적부두,TOKYO,SHIDAO PT,세미(혼재)컨테이너선,8.0,9,,N,N,,
663,부산,D8FB,PANSTAR GENIE,2023,6,최종,외항,입항,"7,323",2023-02-04 17:30,2023-02-04 22:35,2023-02-04 17:30,2023-02-06 10:40,기타,23SSPSB705I,MSL,01,신항 다목적부두,TOKYO,SHIDAO PT,세미(혼재)컨테이너선,8.0,9,,N,N,,
664,인천,3FMT9,XIN HE DA,2023,6,최종,외항,입항,"7,808",2023-02-04 19:55,2023-02-05 12:15,2023-02-04 20:00,2023-02-04 23:11,기타,23TJMSK583I,MSA,03,신항 한진인천컨테이너터미널 3선석,TIANJIN XINGANG PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
665,인천,3FMT9,XIN HE DA,2023,6,최종,외항,출항,"7,808",2023-02-04 19:55,2023-02-05 12:15,2023-02-05 10:00,2023-02-06 09:29,기타,23TJMSK583E,MSA,03,신항 한진인천컨테이너터미널 3선석,TIANJIN XINGANG PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
666,부산,D8RV,PANSTAR GENIE NO.2,2023,5,최종,외항,입항,"7,323",2023-02-05 05:50,2023-02-05 11:35,2023-02-05 07:00,2023-02-07 16:34,기타,23PSLCB305I,MSL,01,신항 다목적부두,OSAKA,평택.당진,세미(혼재)컨테이너선,8.0,9,,Y,N,,
667,부산,D8RV,PANSTAR GENIE NO.2,2023,5,최종,외항,출항,"7,323",2023-02-05 05:50,2023-02-05 11:35,2023-02-05 12:00,2023-02-07 16:34,기타,23PSLCB305E,MSL,01,신항 다목적부두,OSAKA,평택.당진,세미(혼재)컨테이너선,8.0,9,,Y,N,,
668,부산,UHDH,OMSKIY 115,2023,2,최종,외항,출항,"2,463",2023-02-05 16:00,2023-02-06 02:00,2023-02-06 01:00,2023-02-08 09:42,기타,23GLKO0025E,WAN,03,남외항 N-3박지,마산,ZARUBINO,세미(혼재)컨테이너선,,11,,N,N,,
669,부산,UHDH,OMSKIY 115,2023,2,최종,외항,입항,"2,463",2023-02-05 16:00,2023-02-06 02:00,2023-02-05 17:00,2023-02-08 09:42,기타,23GLKO0025I,WAN,03,남외항 N-3박지,마산,ZARUBINO,세미(혼재)컨테이너선,,11,,N,N,,
670,부산,V7QV6,KYOWA ORCHID,2023,2,최종,외항,출항,"9,924",2023-02-05 18:00,2023-02-06 04:00,2023-02-06 04:00,2023-02-06 10:18,기타,23KWSC0206E,MBR,01,감만부두 1선석,CHOFU,NOUMEA,세미(혼재)컨테이너선,,22,,Y,Y,,
671,부산,V7QV6,KYOWA ORCHID,2023,2,최종,외항,입항,"9,924",2023-02-05 18:00,2023-02-06 04:00,2023-02-05 18:00,2023-02-06 09:53,기타,23KWSC0205I,MBR,01,감만부두 1선석,CHOFU,NOUMEA,세미(혼재)컨테이너선,,22,,Y,Y,,
672,부산,UBVP6,PATRIA,2023,2,최종,외항,입항,"5,825",2023-02-06 01:15,2023-03-02 16:00,2023-02-05 21:00,2023-03-07 10:25,기타,23SASCS003I,WAN,03,남외항 N-3박지,VLADIVOSTOK,VLADIVOSTOK,세미(혼재)컨테이너선,,13,,Y,Y,,
673,부산,UBVP6,PATRIA,2023,2,최종,외항,출항,"5,825",2023-02-06 01:15,2023-03-02 16:00,2023-03-02 15:00,2023-03-07 10:25,기타,23SASCN003E,WAN,03,남외항 N-3박지,WEIHAI,VLADIVOSTOK,세미(혼재)컨테이너선,,13,,Y,Y,,
674,부산,BTBM3,XIN XIN HAI 2,2023,3,최종,외항,입항,"21,270",2023-02-06 09:35,2023-02-07 05:00,2023-02-06 09:35,2023-02-06 13:09,기타,23SHJSX232I,MBR,E1,신감만부두 1선석,VANINO,VANINO,세미(혼재)컨테이너선,,21,,Y,Y,,
675,부산,BTBM3,XIN XIN HAI 2,2023,3,최종,외항,출항,"21,270",2023-02-06 09:35,2023-02-07 05:00,2023-02-07 05:00,2023-02-07 08:41,기타,23SHJSX233E,MBR,E1,신감만부두 1선석,VANINO,VANINO,세미(혼재)컨테이너선,,21,,Y,Y,,
676,인천,BATD,MING YUE,2023,9,최종,외항,입항,"2,453",2023-02-06 13:10,2023-02-06 22:00,2023-02-06 13:00,2023-02-06 13:55,기타,23DDSCK801I,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
677,인천,BATD,MING YUE,2023,9,최종,외항,출항,"2,453",2023-02-06 13:10,2023-02-06 22:00,2023-02-06 20:00,2023-02-07 07:18,기타,23DDSCK801E,MSB,02,신항 선광신컨테이너터미널 2선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
678,부산,V7TM9,KYOWA ROSE,2023,1,최종,외항,입항,"9,953",2023-02-07 07:00,2023-02-07 17:00,2023-02-07 07:00,2023-02-07 08:39,기타,23KWSC0203I,MB7,03,7부두 73선석,ONOMICHI,SHANGHAI,세미(혼재)컨테이너선,1.0,21,,Y,Y,,
679,부산,V7TM9,KYOWA ROSE,2023,1,최종,외항,출항,"9,953",2023-02-07 07:00,2023-02-07 17:00,2023-02-07 17:00,2023-02-08 09:24,기타,23KWSC0204E,MB7,03,7부두 73선석,ONOMICHI,SHANGHAI,세미(혼재)컨테이너선,1.0,21,,Y,Y,,
680,인천,BATI,YA LU JIANG,2023,8,최종,외항,입항,"5,250",2023-02-07 07:55,2023-02-07 13:30,2023-02-07 08:00,2023-02-07 09:03,기타,23COSNY608I,MSB,02,신항 선광신컨테이너터미널 2선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,17,,Y,Y,,
681,인천,BATI,YA LU JIANG,2023,8,최종,외항,출항,"5,250",2023-02-07 07:55,2023-02-07 13:30,2023-02-07 14:00,2023-02-07 14:55,기타,23COSNY608E,MSB,02,신항 선광신컨테이너터미널 2선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,17,,Y,Y,,
682,인천,BSDG,BEI HAI,2023,5,최종,외항,출항,"5,272",2023-02-07 07:55,2023-02-07 16:00,2023-02-07 15:00,2023-02-07 17:28,기타,23CKCO1085E,MSA,03,신항 한진인천컨테이너터미널 3선석,ZHANGJIAGANG,TAICANG,세미(혼재)컨테이너선,,18,,Y,Y,,
683,인천,BSDG,BEI HAI,2023,5,최종,외항,입항,"5,272",2023-02-07 07:55,2023-02-07 16:00,2023-02-07 08:00,2023-02-07 14:54,기타,23CKCO0139I,MSA,03,신항 한진인천컨테이너터미널 3선석,ZHANGJIAGANG,TAICANG,세미(혼재)컨테이너선,,18,,Y,Y,,
684,부산,D8FB,PANSTAR GENIE,2023,7,최종,외항,출항,"7,323",2023-02-08 06:30,2023-02-09 12:15,2023-02-09 13:00,2023-02-15 13:45,기타,23SSPSP705E,MSL,01,신항 다목적부두,SHIDAO PT,TOKYO,세미(혼재)컨테이너선,8.0,9,,N,N,,
685,부산,D8FB,PANSTAR GENIE,2023,7,최종,외항,입항,"7,323",2023-02-08 06:30,2023-02-09 12:15,2023-02-08 07:00,2023-02-15 13:45,기타,23PSLCP705I,MSL,01,신항 다목적부두,SHIDAO PT,TOKYO,세미(혼재)컨테이너선,8.0,9,,N,N,,
686,부산,DSQX2,SANSTAR DREAM,2023,9,최종,외항,입항,"5,319",2023-02-08 12:30,2023-02-08 14:55,2023-02-08 12:00,2023-02-09 09:37,기타,23PSLCP510I,MSL,01,신항 다목적부두,TSURUGA,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
687,부산,DSQX2,SANSTAR DREAM,2023,9,최종,외항,출항,"5,319",2023-02-08 12:30,2023-02-08 14:55,2023-02-08 15:00,2023-02-09 09:38,기타,23PSLCB511E,MSL,01,신항 다목적부두,TSURUGA,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
688,부산,D8RV,PANSTAR GENIE NO.2,2023,6,최종,외항,출항,"7,323",2023-02-08 18:00,2023-02-09 00:10,2023-02-09 00:10,2023-02-09 09:37,기타,23PSLCP305E,MSL,01,신항 다목적부두,평택.당진,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,N,N,,
689,부산,D8RV,PANSTAR GENIE NO.2,2023,6,최종,외항,입항,"7,323",2023-02-08 18:00,2023-02-09 00:10,2023-02-08 18:30,2023-02-09 09:37,기타,23PSLCP305I,MSL,01,신항 다목적부두,평택.당진,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,N,N,,
690,인천,BATD,MING YUE,2023,10,최종,외항,입항,"2,453",2023-02-10 02:00,2023-02-10 12:00,2023-02-10 02:30,2023-02-10 08:07,기타,23DDSCK802I,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
691,인천,BATD,MING YUE,2023,10,최종,외항,출항,"2,453",2023-02-10 02:00,2023-02-10 12:00,2023-02-10 10:00,2023-02-10 13:12,기타,23DDSCK802E,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
692,부산,DSQX2,SANSTAR DREAM,2023,10,최종,외항,출항,"5,319",2023-02-11 11:30,2023-02-11 14:55,2023-02-11 16:00,2023-02-15 13:46,기타,23PSLCB512E,MSL,01,신항 다목적부두,마산,KANAZAWA,세미(혼재)컨테이너선,8.0,9,,N,N,,
693,부산,DSQX2,SANSTAR DREAM,2023,10,최종,외항,입항,"5,319",2023-02-11 11:30,2023-02-11 14:55,2023-02-11 12:00,2023-02-15 13:45,기타,23PSLCP511I,MSL,01,신항 다목적부두,마산,KANAZAWA,세미(혼재)컨테이너선,8.0,9,,N,N,,
694,인천,BATI,YA LU JIANG,2023,9,최종,외항,입항,"5,250",2023-02-11 12:45,2023-02-11 22:05,2023-02-11 13:00,2023-02-12 07:02,기타,23COSNY609I,MSB,01,신항 선광신컨테이너터미널 1선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,17,,Y,Y,,
695,인천,BATI,YA LU JIANG,2023,9,최종,외항,출항,"5,250",2023-02-11 12:45,2023-02-11 22:05,2023-02-11 21:00,2023-02-12 07:09,기타,23COSNY609E,MSB,01,신항 선광신컨테이너터미널 1선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,17,,Y,Y,,
696,부산,D8RV,PANSTAR GENIE NO.2,2023,7,최종,외항,출항,"7,323",2023-02-11 17:45,2023-02-12 11:30,2023-02-12 12:00,2023-02-15 13:41,기타,23PSLCB306E,MSL,01,신항 다목적부두,TOKYO,평택.당진,세미(혼재)컨테이너선,8.0,9,,N,N,,
697,부산,D8RV,PANSTAR GENIE NO.2,2023,7,최종,외항,입항,"7,323",2023-02-11 17:45,2023-02-12 11:30,2023-02-11 17:30,2023-02-15 13:41,기타,23PSLCB306I,WAU,02,신항 U-2 정박지,OSAKA,평택.당진,세미(혼재)컨테이너선,8.0,9,,N,N,,
698,부산,D8FB,PANSTAR GENIE,2023,8,최종,외항,입항,"7,323",2023-02-11 18:00,2023-02-11 22:30,2023-02-11 18:00,2023-02-15 13:46,기타,23SSPSB706I,MSL,01,신항 다목적부두,TOKYO,SHIDAO PT,세미(혼재)컨테이너선,8.0,9,,N,N,,
699,부산,D8FB,PANSTAR GENIE,2023,8,최종,외항,출항,"7,323",2023-02-11 18:00,2023-02-11 22:30,2023-02-11 23:00,2023-02-15 13:46,기타,23PSLCB706E,MSL,01,신항 다목적부두,TOKYO,SHIDAO PT,세미(혼재)컨테이너선,8.0,9,,N,N,,
